"GEOID","Census_Tract","County","State","Total","Total_Owner","Total_Renter","Owner_Category","Owner_Count","Renter_Category","Renter_Count"
"Census Tract 193"," New York"," New York",3917,664,664,3118,"Owner",0,"Renter",NA
"Census Tract 193"," New York"," New York",3917,664,664,3118,"Owner",3253,"Renter",135
"Census Tract 193"," New York"," New York",3917,664,664,3118,"Owner",3253,"Renter",NA
"Census Tract 194"," Bronx"," New York",718,306,299,395,"Owner",7,"Renter",17
"Census Tract 194"," Bronx"," New York",718,306,299,395,"Owner",7,"Renter",NA
"Census Tract 194"," Bronx"," New York",718,306,299,395,"Owner",412,"Renter",17
"Census Tract 194"," Bronx"," New York",718,306,299,395,"Owner",412,"Renter",NA
"Census Tract 194"," Kings"," New York",1101,504,504,597,"Owner",0,"Renter",0
"Census Tract 194"," Kings"," New York",1101,504,504,597,"Owner",0,"Renter",NA
"Census Tract 194"," Kings"," New York",1101,504,504,597,"Owner",597,"Renter",0
"Census Tract 194"," Kings"," New York",1101,504,504,597,"Owner",597,"Renter",NA
"Census Tract 194"," New York"," New York",2645,167,167,2478,"Owner",0,"Renter",0
"Census Tract 194"," New York"," New York",2645,167,167,2478,"Owner",0,"Renter",NA
"Census Tract 194"," New York"," New York",2645,167,167,2478,"Owner",2478,"Renter",0
"Census Tract 194"," New York"," New York",2645,167,167,2478,"Owner",2478,"Renter",NA
"Census Tract 194"," Queens"," New York",798,599,599,199,"Owner",0,"Renter",0
"Census Tract 194"," Queens"," New York",798,599,599,199,"Owner",0,"Renter",NA
"Census Tract 194"," Queens"," New York",798,599,599,199,"Owner",199,"Renter",0
"Census Tract 194"," Queens"," New York",798,599,599,199,"Owner",199,"Renter",NA
"Census Tract 195"," Bronx"," New York",2572,84,84,2458,"Owner",0,"Renter",30
"Census Tract 195"," Bronx"," New York",2572,84,84,2458,"Owner",0,"Renter",NA
"Census Tract 195"," Bronx"," New York",2572,84,84,2458,"Owner",2488,"Renter",30
"Census Tract 195"," Bronx"," New York",2572,84,84,2458,"Owner",2488,"Renter",NA
"Census Tract 195"," Kings"," New York",1689,1033,1033,656,"Owner",0,"Renter",0
"Census Tract 195"," Kings"," New York",1689,1033,1033,656,"Owner",0,"Renter",NA
"Census Tract 195"," Kings"," New York",1689,1033,1033,656,"Owner",656,"Renter",0
"Census Tract 195"," Kings"," New York",1689,1033,1033,656,"Owner",656,"Renter",NA
"Census Tract 195"," New York"," New York",3254,1114,1114,2140,"Owner",0,"Renter",0
"Census Tract 195"," New York"," New York",3254,1114,1114,2140,"Owner",0,"Renter",NA
"Census Tract 195"," New York"," New York",3254,1114,1114,2140,"Owner",2140,"Renter",0
"Census Tract 195"," New York"," New York",3254,1114,1114,2140,"Owner",2140,"Renter",NA
"Census Tract 196"," Kings"," New York",1413,511,511,902,"Owner",0,"Renter",0
"Census Tract 196"," Kings"," New York",1413,511,511,902,"Owner",0,"Renter",NA
"Census Tract 196"," Kings"," New York",1413,511,511,902,"Owner",902,"Renter",0
"Census Tract 196"," Kings"," New York",1413,511,511,902,"Owner",902,"Renter",NA
"Census Tract 196"," New York"," New York",1752,0,0,1740,"Owner",0,"Renter",12
"Census Tract 196"," New York"," New York",1752,0,0,1740,"Owner",0,"Renter",NA
"Census Tract 196"," New York"," New York",1752,0,0,1740,"Owner",1752,"Renter",12
"Census Tract 196"," New York"," New York",1752,0,0,1740,"Owner",1752,"Renter",NA
"Census Tract 196"," Queens"," New York",762,332,332,430,"Owner",0,"Renter",0
"Census Tract 196"," Queens"," New York",762,332,332,430,"Owner",0,"Renter",NA
"Census Tract 196"," Queens"," New York",762,332,332,430,"Owner",430,"Renter",0
"Census Tract 196"," Queens"," New York",762,332,332,430,"Owner",430,"Renter",NA
"Census Tract 197"," Bronx"," New York",2415,12,12,2403,"Owner",0,"Renter",0
"Census Tract 197"," Bronx"," New York",2415,12,12,2403,"Owner",0,"Renter",NA
"Census Tract 197"," Bronx"," New York",2415,12,12,2403,"Owner",2403,"Renter",0
"Census Tract 197"," Bronx"," New York",2415,12,12,2403,"Owner",2403,"Renter",NA
"Census Tract 197"," Kings"," New York",1758,962,962,796,"Owner",0,"Renter",0
"Census Tract 197"," Kings"," New York",1758,962,962,796,"Owner",0,"Renter",NA
"Census Tract 197"," Kings"," New York",1758,962,962,796,"Owner",796,"Renter",0
"Census Tract 197"," Kings"," New York",1758,962,962,796,"Owner",796,"Renter",NA
"Census Tract 197"," Richmond"," New York",702,595,595,107,"Owner",0,"Renter",0
"Census Tract 197"," Richmond"," New York",702,595,595,107,"Owner",0,"Renter",NA
"Census Tract 197"," Richmond"," New York",702,595,595,107,"Owner",107,"Renter",0
"Census Tract 197"," Richmond"," New York",702,595,595,107,"Owner",107,"Renter",NA
"Census Tract 197.01"," New York"," New York",372,0,0,372,"Owner",0,"Renter",0
"Census Tract 197.01"," New York"," New York",372,0,0,372,"Owner",0,"Renter",NA
"Census Tract 197.01"," New York"," New York",372,0,0,372,"Owner",372,"Renter",0
"Census Tract 197.01"," New York"," New York",372,0,0,372,"Owner",372,"Renter",NA
"Census Tract 197.02"," New York"," New York",1105,291,291,814,"Owner",0,"Renter",0
"Census Tract 197.02"," New York"," New York",1105,291,291,814,"Owner",0,"Renter",NA
"Census Tract 197.02"," New York"," New York",1105,291,291,814,"Owner",814,"Renter",0
"Census Tract 197.02"," New York"," New York",1105,291,291,814,"Owner",814,"Renter",NA
"Census Tract 198"," Kings"," New York",626,351,351,275,"Owner",0,"Renter",0
"Census Tract 198"," Kings"," New York",626,351,351,275,"Owner",0,"Renter",NA
"Census Tract 198"," Kings"," New York",626,351,351,275,"Owner",275,"Renter",0
"Census Tract 198"," Kings"," New York",626,351,351,275,"Owner",275,"Renter",NA
"Census Tract 198"," New York"," New York",919,413,413,506,"Owner",0,"Renter",0
"Census Tract 198"," New York"," New York",919,413,413,506,"Owner",0,"Renter",NA
"Census Tract 198"," New York"," New York",919,413,413,506,"Owner",506,"Renter",0
"Census Tract 198"," New York"," New York",919,413,413,506,"Owner",506,"Renter",NA
"Census Tract 198"," Queens"," New York",822,362,362,460,"Owner",0,"Renter",0
"Census Tract 198"," Queens"," New York",822,362,362,460,"Owner",0,"Renter",NA
"Census Tract 198"," Queens"," New York",822,362,362,460,"Owner",460,"Renter",0
"Census Tract 198"," Queens"," New York",822,362,362,460,"Owner",460,"Renter",NA
"Census Tract 198"," Richmond"," New York",2376,1721,1707,655,"Owner",14,"Renter",0
"Census Tract 198"," Richmond"," New York",2376,1721,1707,655,"Owner",14,"Renter",NA
"Census Tract 198"," Richmond"," New York",2376,1721,1707,655,"Owner",655,"Renter",0
"Census Tract 198"," Richmond"," New York",2376,1721,1707,655,"Owner",655,"Renter",NA
"Census Tract 199"," Bronx"," New York",3145,117,117,3028,"Owner",0,"Renter",0
"Census Tract 199"," Bronx"," New York",3145,117,117,3028,"Owner",0,"Renter",NA
"Census Tract 199"," Bronx"," New York",3145,117,117,3028,"Owner",3028,"Renter",0
"Census Tract 199"," Bronx"," New York",3145,117,117,3028,"Owner",3028,"Renter",NA
"Census Tract 199"," Kings"," New York",1771,410,410,1361,"Owner",0,"Renter",0
"Census Tract 199"," Kings"," New York",1771,410,410,1361,"Owner",0,"Renter",NA
"Census Tract 199"," Kings"," New York",1771,410,410,1361,"Owner",1361,"Renter",0
"Census Tract 199"," Kings"," New York",1771,410,410,1361,"Owner",1361,"Renter",NA
"Census Tract 199"," New York"," New York",2953,1052,1052,1893,"Owner",0,"Renter",8
"Census Tract 199"," New York"," New York",2953,1052,1052,1893,"Owner",0,"Renter",NA
"Census Tract 199"," New York"," New York",2953,1052,1052,1893,"Owner",1901,"Renter",8
"Census Tract 199"," New York"," New York",2953,1052,1052,1893,"Owner",1901,"Renter",NA
"Census Tract 199.01"," Queens"," New York",98,23,23,75,"Owner",0,"Renter",0
"Census Tract 199.01"," Queens"," New York",98,23,23,75,"Owner",0,"Renter",NA
"Census Tract 199.01"," Queens"," New York",98,23,23,75,"Owner",75,"Renter",0
"Census Tract 199.01"," Queens"," New York",98,23,23,75,"Owner",75,"Renter",NA
"Census Tract 199.02"," Queens"," New York",0,0,0,0,"Owner",0,"Renter",0
"Census Tract 199.02"," Queens"," New York",0,0,0,0,"Owner",0,"Renter",NA
"Census Tract 199.02"," Queens"," New York",0,0,0,0,"Owner",0,"Renter",0
"Census Tract 199.02"," Queens"," New York",0,0,0,0,"Owner",0,"Renter",NA
"Census Tract 199.03"," Queens"," New York",0,0,0,0,"Owner",0,"Renter",0
"Census Tract 199.03"," Queens"," New York",0,0,0,0,"Owner",0,"Renter",NA
"Census Tract 199.03"," Queens"," New York",0,0,0,0,"Owner",0,"Renter",0
"Census Tract 199.03"," Queens"," New York",0,0,0,0,"Owner",0,"Renter",NA
"Census Tract 2"," Bronx"," New York",1340,776,776,551,"Owner",0,"Renter",13
"Census Tract 2"," Bronx"," New York",1340,776,776,551,"Owner",0,"Renter",NA
"Census Tract 2"," Bronx"," New York",1340,776,776,551,"Owner",564,"Renter",13
"Census Tract 2"," Bronx"," New York",1340,776,776,551,"Owner",564,"Renter",NA
"Census Tract 2"," Kings"," New York",340,44,44,288,"Owner",0,"Renter",8
"Census Tract 2"," Kings"," New York",340,44,44,288,"Owner",0,"Renter",NA
"Census Tract 2"," Kings"," New York",340,44,44,288,"Owner",296,"Renter",8
"Census Tract 2"," Kings"," New York",340,44,44,288,"Owner",296,"Renter",NA
"Census Tract 2"," Queens"," New York",824,436,436,388,"Owner",0,"Renter",0
"Census Tract 2"," Queens"," New York",824,436,436,388,"Owner",0,"Renter",NA
"Census Tract 2"," Queens"," New York",824,436,436,388,"Owner",388,"Renter",0
"Census Tract 2"," Queens"," New York",824,436,436,388,"Owner",388,"Renter",NA
"Census Tract 2.01"," New York"," New York",864,0,0,864,"Owner",0,"Renter",0
"Census Tract 2.01"," New York"," New York",864,0,0,864,"Owner",0,"Renter",NA
"Census Tract 2.01"," New York"," New York",864,0,0,864,"Owner",864,"Renter",0
"Census Tract 2.01"," New York"," New York",864,0,0,864,"Owner",864,"Renter",NA
"Census Tract 2.02"," New York"," New York",3216,818,818,2398,"Owner",0,"Renter",0
"Census Tract 2.02"," New York"," New York",3216,818,818,2398,"Owner",0,"Renter",NA
"Census Tract 2.02"," New York"," New York",3216,818,818,2398,"Owner",2398,"Renter",0
"Census Tract 2.02"," New York"," New York",3216,818,818,2398,"Owner",2398,"Renter",NA
"Census Tract 20"," Kings"," New York",388,79,79,309,"Owner",0,"Renter",0
"Census Tract 20"," Kings"," New York",388,79,79,309,"Owner",0,"Renter",NA
"Census Tract 20"," Kings"," New York",388,79,79,309,"Owner",309,"Renter",0
"Census Tract 20"," Kings"," New York",388,79,79,309,"Owner",309,"Renter",NA
"Census Tract 20"," New York"," New York",1964,8,8,1956,"Owner",0,"Renter",0
"Census Tract 20"," New York"," New York",1964,8,8,1956,"Owner",0,"Renter",NA
"Census Tract 20"," New York"," New York",1964,8,8,1956,"Owner",1956,"Renter",0
"Census Tract 20"," New York"," New York",1964,8,8,1956,"Owner",1956,"Renter",NA
"Census Tract 20"," Queens"," New York",435,223,223,212,"Owner",0,"Renter",0
"Census Tract 20"," Queens"," New York",435,223,223,212,"Owner",0,"Renter",NA
"Census Tract 20"," Queens"," New York",435,223,223,212,"Owner",212,"Renter",0
"Census Tract 20"," Queens"," New York",435,223,223,212,"Owner",212,"Renter",NA
"Census Tract 20.01"," Bronx"," New York",1654,0,0,1654,"Owner",0,"Renter",0
"Census Tract 20.01"," Bronx"," New York",1654,0,0,1654,"Owner",0,"Renter",NA
"Census Tract 20.01"," Bronx"," New York",1654,0,0,1654,"Owner",1654,"Renter",0
"Census Tract 20.01"," Bronx"," New York",1654,0,0,1654,"Owner",1654,"Renter",NA
"Census Tract 20.01"," Richmond"," New York",1417,876,876,541,"Owner",0,"Renter",0
"Census Tract 20.01"," Richmond"," New York",1417,876,876,541,"Owner",0,"Renter",NA
"Census Tract 20.01"," Richmond"," New York",1417,876,876,541,"Owner",541,"Renter",0
"Census Tract 20.01"," Richmond"," New York",1417,876,876,541,"Owner",541,"Renter",NA
"Census Tract 20.02"," Bronx"," New York",1865,576,576,1289,"Owner",0,"Renter",0
"Census Tract 20.02"," Bronx"," New York",1865,576,576,1289,"Owner",0,"Renter",NA
"Census Tract 20.02"," Bronx"," New York",1865,576,576,1289,"Owner",1289,"Renter",0
"Census Tract 20.02"," Bronx"," New York",1865,576,576,1289,"Owner",1289,"Renter",NA
"Census Tract 20.02"," Richmond"," New York",1271,783,783,488,"Owner",0,"Renter",0
"Census Tract 20.02"," Richmond"," New York",1271,783,783,488,"Owner",0,"Renter",NA
"Census Tract 20.02"," Richmond"," New York",1271,783,783,488,"Owner",488,"Renter",0
"Census Tract 20.02"," Richmond"," New York",1271,783,783,488,"Owner",488,"Renter",NA
"Census Tract 200"," Bronx"," New York",1466,256,256,1210,"Owner",0,"Renter",0
"Census Tract 200"," Bronx"," New York",1466,256,256,1210,"Owner",0,"Renter",NA
"Census Tract 200"," Bronx"," New York",1466,256,256,1210,"Owner",1210,"Renter",0
"Census Tract 200"," Bronx"," New York",1466,256,256,1210,"Owner",1210,"Renter",NA
"Census Tract 200"," Kings"," New York",690,373,373,317,"Owner",0,"Renter",0
"Census Tract 200"," Kings"," New York",690,373,373,317,"Owner",0,"Renter",NA
"Census Tract 200"," Kings"," New York",690,373,373,317,"Owner",317,"Renter",0
"Census Tract 200"," Kings"," New York",690,373,373,317,"Owner",317,"Renter",NA
"Census Tract 200"," New York"," New York",1494,309,309,1090,"Owner",0,"Renter",95
"Census Tract 200"," New York"," New York",1494,309,309,1090,"Owner",0,"Renter",NA
"Census Tract 200"," New York"," New York",1494,309,309,1090,"Owner",1185,"Renter",95
"Census Tract 200"," New York"," New York",1494,309,309,1090,"Owner",1185,"Renter",NA
"Census Tract 201"," Bronx"," New York",1288,0,0,1288,"Owner",0,"Renter",0
"Census Tract 201"," Bronx"," New York",1288,0,0,1288,"Owner",0,"Renter",NA
"Census Tract 201"," Bronx"," New York",1288,0,0,1288,"Owner",1288,"Renter",0
"Census Tract 201"," Bronx"," New York",1288,0,0,1288,"Owner",1288,"Renter",NA
"Census Tract 201"," Kings"," New York",1884,636,636,1248,"Owner",0,"Renter",0
"Census Tract 201"," Kings"," New York",1884,636,636,1248,"Owner",0,"Renter",NA
"Census Tract 201"," Kings"," New York",1884,636,636,1248,"Owner",1248,"Renter",0
"Census Tract 201"," Kings"," New York",1884,636,636,1248,"Owner",1248,"Renter",NA
"Census Tract 201"," Richmond"," New York",1278,790,790,488,"Owner",0,"Renter",0
"Census Tract 201"," Richmond"," New York",1278,790,790,488,"Owner",0,"Renter",NA
"Census Tract 201"," Richmond"," New York",1278,790,790,488,"Owner",488,"Renter",0
"Census Tract 201"," Richmond"," New York",1278,790,790,488,"Owner",488,"Renter",NA
"Census Tract 201.01"," New York"," New York",237,57,57,180,"Owner",0,"Renter",0
"Census Tract 201.01"," New York"," New York",237,57,57,180,"Owner",0,"Renter",NA
"Census Tract 201.01"," New York"," New York",237,57,57,180,"Owner",180,"Renter",0
"Census Tract 201.01"," New York"," New York",237,57,57,180,"Owner",180,"Renter",NA
"Census Tract 201.02"," New York"," New York",1574,325,325,1249,"Owner",0,"Renter",0
"Census Tract 201.02"," New York"," New York",1574,325,325,1249,"Owner",0,"Renter",NA
"Census Tract 201.02"," New York"," New York",1574,325,325,1249,"Owner",1249,"Renter",0
"Census Tract 201.02"," New York"," New York",1574,325,325,1249,"Owner",1249,"Renter",NA
"Census Tract 202"," Bronx"," New York",875,135,135,740,"Owner",0,"Renter",0
"Census Tract 202"," Bronx"," New York",875,135,135,740,"Owner",0,"Renter",NA
"Census Tract 202"," Bronx"," New York",875,135,135,740,"Owner",740,"Renter",0
"Census Tract 202"," Bronx"," New York",875,135,135,740,"Owner",740,"Renter",NA
"Census Tract 202"," Kings"," New York",614,385,385,229,"Owner",0,"Renter",0
"Census Tract 202"," Kings"," New York",614,385,385,229,"Owner",0,"Renter",NA
"Census Tract 202"," Kings"," New York",614,385,385,229,"Owner",229,"Renter",0
"Census Tract 202"," Kings"," New York",614,385,385,229,"Owner",229,"Renter",NA
"Census Tract 202"," Queens"," New York",396,339,339,57,"Owner",0,"Renter",0
"Census Tract 202"," Queens"," New York",396,339,339,57,"Owner",0,"Renter",NA
"Census Tract 202"," Queens"," New York",396,339,339,57,"Owner",57,"Renter",0
"Census Tract 202"," Queens"," New York",396,339,339,57,"Owner",57,"Renter",NA
"Census Tract 203"," Kings"," New York",693,226,226,467,"Owner",0,"Renter",0
"Census Tract 203"," Kings"," New York",693,226,226,467,"Owner",0,"Renter",NA
"Census Tract 203"," Kings"," New York",693,226,226,467,"Owner",467,"Renter",0
"Census Tract 203"," Kings"," New York",693,226,226,467,"Owner",467,"Renter",NA
"Census Tract 203"," New York"," New York",453,49,49,404,"Owner",0,"Renter",0
"Census Tract 203"," New York"," New York",453,49,49,404,"Owner",0,"Renter",NA
"Census Tract 203"," New York"," New York",453,49,49,404,"Owner",404,"Renter",0
"Census Tract 203"," New York"," New York",453,49,49,404,"Owner",404,"Renter",NA
"Census Tract 204"," Bronx"," New York",994,194,194,800,"Owner",0,"Renter",0
"Census Tract 204"," Bronx"," New York",994,194,194,800,"Owner",0,"Renter",NA
"Census Tract 204"," Bronx"," New York",994,194,194,800,"Owner",800,"Renter",0
"Census Tract 204"," Bronx"," New York",994,194,194,800,"Owner",800,"Renter",NA
"Census Tract 204"," Kings"," New York",672,538,538,134,"Owner",0,"Renter",0
"Census Tract 204"," Kings"," New York",672,538,538,134,"Owner",0,"Renter",NA
"Census Tract 204"," Kings"," New York",672,538,538,134,"Owner",134,"Renter",0
"Census Tract 204"," Kings"," New York",672,538,538,134,"Owner",134,"Renter",NA
"Census Tract 204"," Queens"," New York",698,214,214,484,"Owner",0,"Renter",0
"Census Tract 204"," Queens"," New York",698,214,214,484,"Owner",0,"Renter",NA
"Census Tract 204"," Queens"," New York",698,214,214,484,"Owner",484,"Renter",0
"Census Tract 204"," Queens"," New York",698,214,214,484,"Owner",484,"Renter",NA
"Census Tract 205"," Kings"," New York",1438,528,503,910,"Owner",25,"Renter",0
"Census Tract 205"," Kings"," New York",1438,528,503,910,"Owner",25,"Renter",NA
"Census Tract 205"," Kings"," New York",1438,528,503,910,"Owner",910,"Renter",0
"Census Tract 205"," Kings"," New York",1438,528,503,910,"Owner",910,"Renter",NA
"Census Tract 205"," New York"," New York",1199,198,198,1001,"Owner",0,"Renter",0
"Census Tract 205"," New York"," New York",1199,198,198,1001,"Owner",0,"Renter",NA
"Census Tract 205"," New York"," New York",1199,198,198,1001,"Owner",1001,"Renter",0
"Census Tract 205"," New York"," New York",1199,198,198,1001,"Owner",1001,"Renter",NA
"Census Tract 205"," Queens"," New York",390,174,174,216,"Owner",0,"Renter",0
"Census Tract 205"," Queens"," New York",390,174,174,216,"Owner",0,"Renter",NA
"Census Tract 205"," Queens"," New York",390,174,174,216,"Owner",216,"Renter",0
"Census Tract 205"," Queens"," New York",390,174,174,216,"Owner",216,"Renter",NA
"Census Tract 205.01"," Bronx"," New York",2697,40,40,2657,"Owner",0,"Renter",0
"Census Tract 205.01"," Bronx"," New York",2697,40,40,2657,"Owner",0,"Renter",NA
"Census Tract 205.01"," Bronx"," New York",2697,40,40,2657,"Owner",2657,"Renter",0
"Census Tract 205.01"," Bronx"," New York",2697,40,40,2657,"Owner",2657,"Renter",NA
"Census Tract 205.02"," Bronx"," New York",995,166,166,803,"Owner",0,"Renter",26
"Census Tract 205.02"," Bronx"," New York",995,166,166,803,"Owner",0,"Renter",NA
