"","GEOID","Census_Tract","County","State","Total","Total_Owner","Total_Renter","Owner_Category","Owner_Count","Renter_Category","Renter_Count"
"1248","Census Tract 136.03"," New York"," New York",1880,139,139,1741,"Owner",1741,"Renter",NA
"1249","Census Tract 136.04"," New York"," New York",2258,748,748,1510,"Owner",0,"Renter",0
"1250","Census Tract 136.04"," New York"," New York",2258,748,748,1510,"Owner",0,"Renter",NA
"1251","Census Tract 136.04"," New York"," New York",2258,748,748,1510,"Owner",1510,"Renter",0
"1252","Census Tract 136.04"," New York"," New York",2258,748,748,1510,"Owner",1510,"Renter",NA
"1253","Census Tract 1367"," Queens"," New York",2232,1558,1548,674,"Owner",10,"Renter",0
"1254","Census Tract 1367"," Queens"," New York",2232,1558,1548,674,"Owner",10,"Renter",NA
"1255","Census Tract 1367"," Queens"," New York",2232,1558,1548,674,"Owner",674,"Renter",0
"1256","Census Tract 1367"," Queens"," New York",2232,1558,1548,674,"Owner",674,"Renter",NA
"1257","Census Tract 137"," Kings"," New York",1526,408,408,1073,"Owner",0,"Renter",45
"1258","Census Tract 137"," Kings"," New York",1526,408,408,1073,"Owner",0,"Renter",NA
"1259","Census Tract 137"," Kings"," New York",1526,408,408,1073,"Owner",1118,"Renter",45
"1260","Census Tract 137"," Kings"," New York",1526,408,408,1073,"Owner",1118,"Renter",NA
"1261","Census Tract 137"," New York"," New York",3383,1367,1367,1994,"Owner",0,"Renter",22
"1262","Census Tract 137"," New York"," New York",3383,1367,1367,1994,"Owner",0,"Renter",NA
"1263","Census Tract 137"," New York"," New York",3383,1367,1367,1994,"Owner",2016,"Renter",22
"1264","Census Tract 137"," New York"," New York",3383,1367,1367,1994,"Owner",2016,"Renter",NA
"1265","Census Tract 137"," Queens"," New York",778,182,182,596,"Owner",0,"Renter",0
"1266","Census Tract 137"," Queens"," New York",778,182,182,596,"Owner",0,"Renter",NA
"1267","Census Tract 137"," Queens"," New York",778,182,182,596,"Owner",596,"Renter",0
"1268","Census Tract 137"," Queens"," New York",778,182,182,596,"Owner",596,"Renter",NA
"1269","Census Tract 1377"," Queens"," New York",2562,1401,1401,1161,"Owner",0,"Renter",0
"1270","Census Tract 1377"," Queens"," New York",2562,1401,1401,1161,"Owner",0,"Renter",NA
"1271","Census Tract 1377"," Queens"," New York",2562,1401,1401,1161,"Owner",1161,"Renter",0
"1272","Census Tract 1377"," Queens"," New York",2562,1401,1401,1161,"Owner",1161,"Renter",NA
"1273","Census Tract 138"," Bronx"," New York",1152,712,712,440,"Owner",0,"Renter",0
"1274","Census Tract 138"," Bronx"," New York",1152,712,712,440,"Owner",0,"Renter",NA
"1275","Census Tract 138"," Bronx"," New York",1152,712,712,440,"Owner",440,"Renter",0
"1276","Census Tract 138"," Bronx"," New York",1152,712,712,440,"Owner",440,"Renter",NA
"1277","Census Tract 138"," Kings"," New York",1254,355,355,899,"Owner",0,"Renter",0
"1278","Census Tract 138"," Kings"," New York",1254,355,355,899,"Owner",0,"Renter",NA
"1279","Census Tract 138"," Kings"," New York",1254,355,355,899,"Owner",899,"Renter",0
"1280","Census Tract 138"," Kings"," New York",1254,355,355,899,"Owner",899,"Renter",NA
"1281","Census Tract 138"," New York"," New York",6769,1985,1985,4784,"Owner",0,"Renter",0
"1282","Census Tract 138"," New York"," New York",6769,1985,1985,4784,"Owner",0,"Renter",NA
"1283","Census Tract 138"," New York"," New York",6769,1985,1985,4784,"Owner",4784,"Renter",0
"1284","Census Tract 138"," New York"," New York",6769,1985,1985,4784,"Owner",4784,"Renter",NA
"1285","Census Tract 138"," Queens"," New York",1442,647,647,795,"Owner",0,"Renter",0
"1286","Census Tract 138"," Queens"," New York",1442,647,647,795,"Owner",0,"Renter",NA
"1287","Census Tract 138"," Queens"," New York",1442,647,647,795,"Owner",795,"Renter",0
"1288","Census Tract 138"," Queens"," New York",1442,647,647,795,"Owner",795,"Renter",NA
"1289","Census Tract 138"," Richmond"," New York",2466,2203,2154,263,"Owner",49,"Renter",0
"1290","Census Tract 138"," Richmond"," New York",2466,2203,2154,263,"Owner",49,"Renter",NA
"1291","Census Tract 138"," Richmond"," New York",2466,2203,2154,263,"Owner",263,"Renter",0
"1292","Census Tract 138"," Richmond"," New York",2466,2203,2154,263,"Owner",263,"Renter",NA
"1293","Census Tract 1385.01"," Queens"," New York",1397,704,704,693,"Owner",0,"Renter",0
"1294","Census Tract 1385.01"," Queens"," New York",1397,704,704,693,"Owner",0,"Renter",NA
"1295","Census Tract 1385.01"," Queens"," New York",1397,704,704,693,"Owner",693,"Renter",0
"1296","Census Tract 1385.01"," Queens"," New York",1397,704,704,693,"Owner",693,"Renter",NA
"1297","Census Tract 1385.02"," Queens"," New York",0,0,0,0,"Owner",0,"Renter",0
"1298","Census Tract 1385.02"," Queens"," New York",0,0,0,0,"Owner",0,"Renter",NA
"1299","Census Tract 1385.02"," Queens"," New York",0,0,0,0,"Owner",0,"Renter",0
"1300","Census Tract 1385.02"," Queens"," New York",0,0,0,0,"Owner",0,"Renter",NA
"1301","Census Tract 139"," Kings"," New York",1436,356,356,1080,"Owner",0,"Renter",0
"1302","Census Tract 139"," Kings"," New York",1436,356,356,1080,"Owner",0,"Renter",NA
"1303","Census Tract 139"," Kings"," New York",1436,356,356,1080,"Owner",1080,"Renter",0
"1304","Census Tract 139"," Kings"," New York",1436,356,356,1080,"Owner",1080,"Renter",NA
"1305","Census Tract 139"," New York"," New York",7074,2040,2040,4868,"Owner",0,"Renter",166
"1306","Census Tract 139"," New York"," New York",7074,2040,2040,4868,"Owner",0,"Renter",NA
"1307","Census Tract 139"," New York"," New York",7074,2040,2040,4868,"Owner",5034,"Renter",166
"1308","Census Tract 139"," New York"," New York",7074,2040,2040,4868,"Owner",5034,"Renter",NA
"1309","Census Tract 1399"," Queens"," New York",557,490,490,67,"Owner",0,"Renter",0
"1310","Census Tract 1399"," Queens"," New York",557,490,490,67,"Owner",0,"Renter",NA
"1311","Census Tract 1399"," Queens"," New York",557,490,490,67,"Owner",67,"Renter",0
"1312","Census Tract 1399"," Queens"," New York",557,490,490,67,"Owner",67,"Renter",NA
"1313","Census Tract 14"," Queens"," New York",1193,617,617,576,"Owner",0,"Renter",0
"1314","Census Tract 14"," Queens"," New York",1193,617,617,576,"Owner",0,"Renter",NA
"1315","Census Tract 14"," Queens"," New York",1193,617,617,576,"Owner",576,"Renter",0
"1316","Census Tract 14"," Queens"," New York",1193,617,617,576,"Owner",576,"Renter",NA
"1317","Census Tract 14.01"," New York"," New York",1569,1293,1272,276,"Owner",21,"Renter",0
"1318","Census Tract 14.01"," New York"," New York",1569,1293,1272,276,"Owner",21,"Renter",NA
"1319","Census Tract 14.01"," New York"," New York",1569,1293,1272,276,"Owner",276,"Renter",0
"1320","Census Tract 14.01"," New York"," New York",1569,1293,1272,276,"Owner",276,"Renter",NA
"1321","Census Tract 14.02"," New York"," New York",1476,77,77,1399,"Owner",0,"Renter",0
"1322","Census Tract 14.02"," New York"," New York",1476,77,77,1399,"Owner",0,"Renter",NA
"1323","Census Tract 14.02"," New York"," New York",1476,77,77,1399,"Owner",1399,"Renter",0
"1324","Census Tract 14.02"," New York"," New York",1476,77,77,1399,"Owner",1399,"Renter",NA
"1325","Census Tract 140"," Kings"," New York",840,364,364,476,"Owner",0,"Renter",0
"1326","Census Tract 140"," Kings"," New York",840,364,364,476,"Owner",0,"Renter",NA
"1327","Census Tract 140"," Kings"," New York",840,364,364,476,"Owner",476,"Renter",0
"1328","Census Tract 140"," Kings"," New York",840,364,364,476,"Owner",476,"Renter",NA
"1329","Census Tract 140"," New York"," New York",4050,2172,2172,1878,"Owner",0,"Renter",0
"1330","Census Tract 140"," New York"," New York",4050,2172,2172,1878,"Owner",0,"Renter",NA
"1331","Census Tract 140"," New York"," New York",4050,2172,2172,1878,"Owner",1878,"Renter",0
"1332","Census Tract 140"," New York"," New York",4050,2172,2172,1878,"Owner",1878,"Renter",NA
"1333","Census Tract 140"," Queens"," New York",1157,551,551,606,"Owner",0,"Renter",0
"1334","Census Tract 140"," Queens"," New York",1157,551,551,606,"Owner",0,"Renter",NA
"1335","Census Tract 140"," Queens"," New York",1157,551,551,606,"Owner",606,"Renter",0
"1336","Census Tract 140"," Queens"," New York",1157,551,551,606,"Owner",606,"Renter",NA
"1337","Census Tract 1403"," Queens"," New York",775,727,727,48,"Owner",0,"Renter",0
"1338","Census Tract 1403"," Queens"," New York",775,727,727,48,"Owner",0,"Renter",NA
"1339","Census Tract 1403"," Queens"," New York",775,727,727,48,"Owner",48,"Renter",0
"1340","Census Tract 1403"," Queens"," New York",775,727,727,48,"Owner",48,"Renter",NA
"1341","Census Tract 1409.01"," Queens"," New York",352,231,231,121,"Owner",0,"Renter",0
"1342","Census Tract 1409.01"," Queens"," New York",352,231,231,121,"Owner",0,"Renter",NA
"1343","Census Tract 1409.01"," Queens"," New York",352,231,231,121,"Owner",121,"Renter",0
"1344","Census Tract 1409.01"," Queens"," New York",352,231,231,121,"Owner",121,"Renter",NA
"1345","Census Tract 1409.02"," Queens"," New York",810,584,584,226,"Owner",0,"Renter",0
"1346","Census Tract 1409.02"," Queens"," New York",810,584,584,226,"Owner",0,"Renter",NA
"1347","Census Tract 1409.02"," Queens"," New York",810,584,584,226,"Owner",226,"Renter",0
"1348","Census Tract 1409.02"," Queens"," New York",810,584,584,226,"Owner",226,"Renter",NA
"1349","Census Tract 141"," Bronx"," New York",2527,143,143,2311,"Owner",0,"Renter",73
"1350","Census Tract 141"," Bronx"," New York",2527,143,143,2311,"Owner",0,"Renter",NA
"1351","Census Tract 141"," Bronx"," New York",2527,143,143,2311,"Owner",2384,"Renter",73
"1352","Census Tract 141"," Bronx"," New York",2527,143,143,2311,"Owner",2384,"Renter",NA
"1353","Census Tract 141"," Queens"," New York",684,94,94,590,"Owner",0,"Renter",0
"1354","Census Tract 141"," Queens"," New York",684,94,94,590,"Owner",0,"Renter",NA
"1355","Census Tract 141"," Queens"," New York",684,94,94,590,"Owner",590,"Renter",0
"1356","Census Tract 141"," Queens"," New York",684,94,94,590,"Owner",590,"Renter",NA
"1357","Census Tract 141"," Richmond"," New York",1032,540,540,492,"Owner",0,"Renter",0
"1358","Census Tract 141"," Richmond"," New York",1032,540,540,492,"Owner",0,"Renter",NA
"1359","Census Tract 141"," Richmond"," New York",1032,540,540,492,"Owner",492,"Renter",0
"1360","Census Tract 141"," Richmond"," New York",1032,540,540,492,"Owner",492,"Renter",NA
"1361","Census Tract 141.01"," Kings"," New York",425,171,171,254,"Owner",0,"Renter",0
"1362","Census Tract 141.01"," Kings"," New York",425,171,171,254,"Owner",0,"Renter",NA
"1363","Census Tract 141.01"," Kings"," New York",425,171,171,254,"Owner",254,"Renter",0
"1364","Census Tract 141.01"," Kings"," New York",425,171,171,254,"Owner",254,"Renter",NA
"1365","Census Tract 141.02"," Kings"," New York",778,243,236,535,"Owner",7,"Renter",0
"1366","Census Tract 141.02"," Kings"," New York",778,243,236,535,"Owner",7,"Renter",NA
"1367","Census Tract 141.02"," Kings"," New York",778,243,236,535,"Owner",535,"Renter",0
"1368","Census Tract 141.02"," Kings"," New York",778,243,236,535,"Owner",535,"Renter",NA
"1369","Census Tract 1417"," Queens"," New York",1571,1226,1226,345,"Owner",0,"Renter",0
"1370","Census Tract 1417"," Queens"," New York",1571,1226,1226,345,"Owner",0,"Renter",NA
"1371","Census Tract 1417"," Queens"," New York",1571,1226,1226,345,"Owner",345,"Renter",0
"1372","Census Tract 1417"," Queens"," New York",1571,1226,1226,345,"Owner",345,"Renter",NA
"1373","Census Tract 142"," Kings"," New York",1269,518,518,751,"Owner",0,"Renter",0
"1374","Census Tract 142"," Kings"," New York",1269,518,518,751,"Owner",0,"Renter",NA
"1375","Census Tract 142"," Kings"," New York",1269,518,518,751,"Owner",751,"Renter",0
"1376","Census Tract 142"," Kings"," New York",1269,518,518,751,"Owner",751,"Renter",NA
"1377","Census Tract 142"," New York"," New York",2161,1387,1387,774,"Owner",0,"Renter",0
"1378","Census Tract 142"," New York"," New York",2161,1387,1387,774,"Owner",0,"Renter",NA
"1379","Census Tract 142"," New York"," New York",2161,1387,1387,774,"Owner",774,"Renter",0
"1380","Census Tract 142"," New York"," New York",2161,1387,1387,774,"Owner",774,"Renter",NA
"1381","Census Tract 142.01"," Queens"," New York",1340,469,469,871,"Owner",0,"Renter",0
"1382","Census Tract 142.01"," Queens"," New York",1340,469,469,871,"Owner",0,"Renter",NA
"1383","Census Tract 142.01"," Queens"," New York",1340,469,469,871,"Owner",871,"Renter",0
"1384","Census Tract 142.01"," Queens"," New York",1340,469,469,871,"Owner",871,"Renter",NA
"1385","Census Tract 142.02"," Queens"," New York",647,251,251,396,"Owner",0,"Renter",0
"1386","Census Tract 142.02"," Queens"," New York",647,251,251,396,"Owner",0,"Renter",NA
"1387","Census Tract 142.02"," Queens"," New York",647,251,251,396,"Owner",396,"Renter",0
"1388","Census Tract 142.02"," Queens"," New York",647,251,251,396,"Owner",396,"Renter",NA
"1389","Census Tract 1429"," Queens"," New York",1311,1071,1071,240,"Owner",0,"Renter",0
"1390","Census Tract 1429"," Queens"," New York",1311,1071,1071,240,"Owner",0,"Renter",NA
"1391","Census Tract 1429"," Queens"," New York",1311,1071,1071,240,"Owner",240,"Renter",0
"1392","Census Tract 1429"," Queens"," New York",1311,1071,1071,240,"Owner",240,"Renter",NA
"1393","Census Tract 143"," Bronx"," New York",649,15,15,613,"Owner",0,"Renter",21
"1394","Census Tract 143"," Bronx"," New York",649,15,15,613,"Owner",0,"Renter",NA
"1395","Census Tract 143"," Bronx"," New York",649,15,15,613,"Owner",634,"Renter",21
"1396","Census Tract 143"," Bronx"," New York",649,15,15,613,"Owner",634,"Renter",NA
"1397","Census Tract 143"," Kings"," New York",1345,301,301,1035,"Owner",0,"Renter",9
"1398","Census Tract 143"," Kings"," New York",1345,301,301,1035,"Owner",0,"Renter",NA
"1399","Census Tract 143"," Kings"," New York",1345,301,301,1035,"Owner",1044,"Renter",9
"1400","Census Tract 143"," Kings"," New York",1345,301,301,1035,"Owner",1044,"Renter",NA
"1401","Census Tract 143"," New York"," New York",0,0,0,0,"Owner",0,"Renter",0
"1402","Census Tract 143"," New York"," New York",0,0,0,0,"Owner",0,"Renter",NA
"1403","Census Tract 143"," New York"," New York",0,0,0,0,"Owner",0,"Renter",0
"1404","Census Tract 143"," New York"," New York",0,0,0,0,"Owner",0,"Renter",NA
"1405","Census Tract 143"," Queens"," New York",1534,186,186,1348,"Owner",0,"Renter",0
"1406","Census Tract 143"," Queens"," New York",1534,186,186,1348,"Owner",0,"Renter",NA
"1407","Census Tract 143"," Queens"," New York",1534,186,186,1348,"Owner",1348,"Renter",0
"1408","Census Tract 143"," Queens"," New York",1534,186,186,1348,"Owner",1348,"Renter",NA
"1409","Census Tract 1435"," Queens"," New York",694,588,588,106,"Owner",0,"Renter",0
"1410","Census Tract 1435"," Queens"," New York",694,588,588,106,"Owner",0,"Renter",NA
"1411","Census Tract 1435"," Queens"," New York",694,588,588,106,"Owner",106,"Renter",0
"1412","Census Tract 1435"," Queens"," New York",694,588,588,106,"Owner",106,"Renter",NA
"1413","Census Tract 144"," Bronx"," New York",2393,297,297,2096,"Owner",0,"Renter",0
"1414","Census Tract 144"," Bronx"," New York",2393,297,297,2096,"Owner",0,"Renter",NA
"1415","Census Tract 144"," Bronx"," New York",2393,297,297,2096,"Owner",2096,"Renter",0
"1416","Census Tract 144"," Bronx"," New York",2393,297,297,2096,"Owner",2096,"Renter",NA
"1417","Census Tract 144"," Queens"," New York",538,197,197,341,"Owner",0,"Renter",0
"1418","Census Tract 144"," Queens"," New York",538,197,197,341,"Owner",0,"Renter",NA
"1419","Census Tract 144"," Queens"," New York",538,197,197,341,"Owner",341,"Renter",0
"1420","Census Tract 144"," Queens"," New York",538,197,197,341,"Owner",341,"Renter",NA
"1421","Census Tract 144.01"," New York"," New York",2417,1295,1295,1122,"Owner",0,"Renter",0
"1422","Census Tract 144.01"," New York"," New York",2417,1295,1295,1122,"Owner",0,"Renter",NA
"1423","Census Tract 144.01"," New York"," New York",2417,1295,1295,1122,"Owner",1122,"Renter",0
"1424","Census Tract 144.01"," New York"," New York",2417,1295,1295,1122,"Owner",1122,"Renter",NA
"1425","Census Tract 144.02"," New York"," New York",3572,1206,1206,2366,"Owner",0,"Renter",0
"1426","Census Tract 144.02"," New York"," New York",3572,1206,1206,2366,"Owner",0,"Renter",NA
"1427","Census Tract 144.02"," New York"," New York",3572,1206,1206,2366,"Owner",2366,"Renter",0
"1428","Census Tract 144.02"," New York"," New York",3572,1206,1206,2366,"Owner",2366,"Renter",NA
"1429","Census Tract 1441"," Queens"," New York",1124,875,871,249,"Owner",4,"Renter",0
"1430","Census Tract 1441"," Queens"," New York",1124,875,871,249,"Owner",4,"Renter",NA
"1431","Census Tract 1441"," Queens"," New York",1124,875,871,249,"Owner",249,"Renter",0
"1432","Census Tract 1441"," Queens"," New York",1124,875,871,249,"Owner",249,"Renter",NA
"1433","Census Tract 1447"," Queens"," New York",1038,583,583,455,"Owner",0,"Renter",0
"1434","Census Tract 1447"," Queens"," New York",1038,583,583,455,"Owner",0,"Renter",NA
"1435","Census Tract 1447"," Queens"," New York",1038,583,583,455,"Owner",455,"Renter",0
"1436","Census Tract 1447"," Queens"," New York",1038,583,583,455,"Owner",455,"Renter",NA
"1437","Census Tract 145"," Bronx"," New York",2355,25,25,2235,"Owner",0,"Renter",95
"1438","Census Tract 145"," Bronx"," New York",2355,25,25,2235,"Owner",0,"Renter",NA
"1439","Census Tract 145"," Bronx"," New York",2355,25,25,2235,"Owner",2330,"Renter",95
"1440","Census Tract 145"," Bronx"," New York",2355,25,25,2235,"Owner",2330,"Renter",NA
"1441","Census Tract 145"," Kings"," New York",1748,331,331,1417,"Owner",0,"Renter",0
"1442","Census Tract 145"," Kings"," New York",1748,331,331,1417,"Owner",0,"Renter",NA
"1443","Census Tract 145"," Kings"," New York",1748,331,331,1417,"Owner",1417,"Renter",0
"1444","Census Tract 145"," Kings"," New York",1748,331,331,1417,"Owner",1417,"Renter",NA
"1445","Census Tract 145"," New York"," New York",2938,845,845,2093,"Owner",0,"Renter",0
"1446","Census Tract 145"," New York"," New York",2938,845,845,2093,"Owner",0,"Renter",NA
"1447","Census Tract 145"," New York"," New York",2938,845,845,2093,"Owner",2093,"Renter",0
"1448","Census Tract 145"," New York"," New York",2938,845,845,2093,"Owner",2093,"Renter",NA
